width,height,area,success,coverage,stepsUsed,ratio
1,8732,8732,true,8732,17467,2.000343563902886
8732,1,8732,true,8732,17443,1.9975950526797985
1,8733,8733,true,8733,17468,2.000229016374671
8733,1,8733,true,8733,17444,1.9974808198786214
1,8734,8734,true,8734,17469,2.0001144950767116
8734,1,8734,true,8734,17445,1.997366613235631
1,8735,8735,true,8735,17470,2.0
8735,1,8735,true,8735,17446,1.997252432741843
1,8736,8736,true,8736,17471,1.999885531135531
8736,1,8736,true,8736,17447,1.9971382783882783
1,8737,8737,true,8737,17472,1.9997710884743047
8737,1,8737,true,8737,17449,1.9971386059288085
1,8738,8738,true,8738,17476,2.0
8738,1,8738,true,8738,17473,1.9996566720073243
1,8739,8739,true,8739,17478,2.0
8739,1,8739,true,8739,17474,1.999542281725598
1,8740,8740,true,8740,17479,1.9998855835240275
8740,1,8740,true,8740,17475,1.9994279176201373
1,8741,8741,true,8741,17480,1.9997711932273194
8741,1,8741,true,8741,17477,1.9994279830682988
1,8742,8742,true,8742,17510,2.0029741477922673
8742,1,8742,true,8742,17481,1.9996568291008923
1,8743,8743,true,8743,17512,2.0029738076175225
8743,1,8743,true,8743,17482,1.9995424911357658
1,8744,8744,true,8744,17513,2.0028591033851786
8744,1,8744,true,8744,17483,1.9994281793229642
1,8745,8745,true,8745,17514,2.002744425385935
8745,1,8745,true,8745,17484,1.9993138936535162
1,8746,8746,true,8746,17515,2.0026297736107934
8746,1,8746,true,8746,17485,1.9991996341184541
1,8747,8747,true,8747,17516,2.0025151480507604
8747,1,8747,true,8747,17486,1.9990854007088144
1,8748,8748,true,8748,17517,2.002400548696845
8748,1,8748,true,8748,17487,1.9989711934156378
1,8749,8749,true,8749,17518,2.0022859755400617
8749,1,8749,true,8749,17488,1.9988570122299691
1,8750,8750,true,8750,17519,2.0021714285714287
8750,1,8750,true,8750,17489,1.9987428571428572
1,8751,8751,true,8751,17520,2.002056907781968
8751,1,8751,true,8751,17490,1.9986287281453547
1,8752,8752,true,8752,17521,2.0019424131627055
8752,1,8752,true,8752,17491,1.9985146252285193
1,8753,8753,true,8753,17522,2.0018279447046727
8753,1,8753,true,8753,17492,1.9984005483834113
1,8754,8754,true,8754,17523,2.0017135023989034
8754,1,8754,true,8754,17493,1.9982864976010966
1,8755,8755,true,8755,17524,2.0015990862364363
8755,1,8755,true,8755,17494,1.9981724728726442
1,8756,8756,true,8756,17525,2.001484696208314
8756,1,8756,true,8756,17495,1.9980584741891274
1,8757,8757,true,8757,17526,2.001370332305584
8757,1,8757,true,8757,17496,1.997944501541624
1,8758,8758,true,8758,17527,2.0012559945192967
8758,1,8758,true,8758,17497,1.997830554921215
1,8759,8759,true,8759,17528,2.001141682840507
8759,1,8759,true,8759,17498,1.9977166343189863
1,8760,8760,true,8760,17529,2.001027397260274
8760,1,8760,true,8760,17499,1.9976027397260274
1,8761,8761,true,8761,17530,2.000913137769661
8761,1,8761,true,8761,17500,1.9974888711334322
1,8762,8762,true,8762,17531,2.000798904359735
8762,1,8762,true,8762,17501,1.9973750285322986
1,8763,8763,true,8763,17532,2.000684697021568
8763,1,8763,true,8763,17502,1.997261211913728
1,8764,8764,true,8764,17533,2.000570515746235
8764,1,8764,true,8764,17503,1.997147421268827
1,8765,8765,true,8765,17534,2.0004563605248147
8765,1,8765,true,8765,17504,1.997033656588705
1,8766,8766,true,8766,17535,2.0003422313483914
8766,1,8766,true,8766,17505,1.9969199178644763
1,8767,8767,true,8767,17536,2.000228128208053
8767,1,8767,true,8767,17506,1.996806205087259
1,8768,8768,true,8768,17537,2.0001140510948905
8768,1,8768,true,8768,17507,1.9966925182481752
1,8769,8769,true,8769,17538,2.0
8769,1,8769,true,8769,17508,1.996578857338351
1,8770,8770,true,8770,17539,1.9998859749144813
8770,1,8770,true,8770,17509,1.9964652223489168
1,8771,8771,true,8771,17540,1.9997719758294379
8771,1,8771,true,8771,17511,1.9964656253562878
1,8772,8772,true,8772,17572,2.003191974464204
8772,1,8772,true,8772,17541,1.999658002735978
1,8773,8773,true,8773,17574,2.003191610623504
8773,1,8773,true,8773,17542,1.9995440556252138
1,8774,8774,true,8774,17575,2.0030772737633917
8774,1,8774,true,8774,17543,1.9994301344882608
1,8775,8775,true,8775,17576,2.002962962962963
8775,1,8775,true,8775,17544,1.9993162393162394
1,8776,8776,true,8776,17577,2.002848678213309
8776,1,8776,true,8776,17545,1.9992023701002735
1,8777,8777,true,8777,17578,2.0027344195055257
8777,1,8777,true,8777,17546,1.9990885268314913
1,8778,8778,true,8778,17579,2.002620186830713
8778,1,8778,true,8778,17547,1.9989747095010253
1,8779,8779,true,8779,17580,2.0025059801799747
8779,1,8779,true,8779,17548,1.9988609181000114
1,8780,8780,true,8780,17581,2.002391799544419
8780,1,8780,true,8780,17549,1.99874715261959
1,8781,8781,true,8781,17582,2.0022776449151576
8781,1,8781,true,8781,17550,1.9986334130509054
1,8782,8782,true,8782,17583,2.0021635162833067
8782,1,8782,true,8782,17551,1.998519699385106
1,8783,8783,true,8783,17584,2.0020494136399862
8783,1,8783,true,8783,17552,1.998406011613344
1,8784,8784,true,8784,17585,2.0019353369763206
8784,1,8784,true,8784,17553,1.998292349726776
1,8785,8785,true,8785,17586,2.0018212862834375
8785,1,8785,true,8785,17554,1.9981787137165623
1,8786,8786,true,8786,17587,2.00170726155247
8786,1,8786,true,8786,17555,1.9980651035738675
1,8787,8787,true,8787,17588,2.0015932627745534
8787,1,8787,true,8787,17556,1.99795151928986
1,8788,8788,true,8788,17589,2.0014792899408285
8788,1,8788,true,8788,17557,1.9978379608557124
1,8789,8789,true,8789,17590,2.0013653430424396
8789,1,8789,true,8789,17558,1.997724428262601
1,8790,8790,true,8790,17591,2.001251422070535
8790,1,8790,true,8790,17559,1.9976109215017064
1,8791,8791,true,8791,17592,2.0011375270162666
8791,1,8791,true,8791,17560,1.9974974405642134
1,8792,8792,true,8792,17593,2.0010236578707916
8792,1,8792,true,8792,17561,1.9973839854413102
1,8793,8793,true,8793,17594,2.00090981462527
8793,1,8793,true,8793,17562,1.9972705561241897
1,8794,8794,true,8794,17595,2.0007959972708664
8794,1,8794,true,8794,17563,1.9971571526040481
1,8795,8795,true,8795,17596,2.0006822057987494
8795,1,8795,true,8795,17564,1.9970437748720864
1,8796,8796,true,8796,17597,2.000568440200091
8796,1,8796,true,8796,17565,1.9969304229195088
1,8797,8797,true,8797,17598,2.0004547004660678
8797,1,8797,true,8797,17566,1.996817096737524
1,8798,8798,true,8798,17599,2.0003409865878607
8798,1,8798,true,8798,17567,1.9967037963173448
1,8799,8799,true,8799,17600,2.0002272985566543
8799,1,8799,true,8799,17568,1.9965905216501876
1,8800,8800,true,8800,17601,2.0001136363636363
8800,1,8800,true,8800,17569,1.9964772727272728
1,8801,8801,true,8801,17602,2.0
8801,1,8801,true,8801,17570,1.996364049539825
1,8802,8802,true,8802,17603,1.9998863894569416
8802,1,8802,true,8802,17571,1.996250852079073
1,8803,8803,true,8803,17604,1.9997728047256618
8803,1,8803,true,8803,17573,1.996251277973418
1,8804,8804,true,8804,17642,2.0038618809631985
8804,1,8804,true,8804,17605,1.9996592457973648
1,8805,8805,true,8805,17644,2.003861442362294
8805,1,8805,true,8805,17606,1.9995457126632594
1,8806,8806,true,8806,17645,2.0037474449239157
8806,1,8806,true,8806,17607,1.9994322053145583
1,8807,8807,true,8807,17646,2.003633473373453
8807,1,8807,true,8807,17608,1.9993187237424777
1,8808,8808,true,8808,17647,2.003519527702089
8808,1,8808,true,8808,17609,1.999205267938238
1,8809,8809,true,8809,17648,2.0034056079010103
8809,1,8809,true,8809,17610,1.999091837893064
1,8810,8810,true,8810,17649,2.0032917139614077
8810,1,8810,true,8810,17611,1.998978433598184
1,8811,8811,true,8811,17650,2.003177845874475
8811,1,8811,true,8811,17612,1.9988650550448304
1,8812,8812,true,8812,17651,2.003064003631412
8812,1,8812,true,8812,17613,1.9987517022242396
1,8813,8813,true,8813,17652,2.00295018722342
8813,1,8813,true,8813,17614,1.9986383751276524
1,8814,8814,true,8814,17653,2.0028363966417064
8814,1,8814,true,8814,17615,1.9985250737463127
1,8815,8815,true,8815,17654,2.002722631877482
8815,1,8815,true,8815,17616,1.998411798071469
1,8816,8816,true,8816,17655,2.00260889292196
8816,1,8816,true,8816,17617,1.9982985480943738
1,8817,8817,true,8817,17656,2.0024951797663606
8817,1,8817,true,8817,17618,1.9981853238062832
1,8818,8818,true,8818,17657,2.002381492401905
8818,1,8818,true,8818,17619,1.9980721251984577
1,8819,8819,true,8819,17658,2.0022678308198207
8819,1,8819,true,8819,17620,1.9979589522621612
1,8820,8820,true,8820,17659,2.0021541950113377
8820,1,8820,true,8820,17621,1.997845804988662
1,8821,8821,true,8821,17660,2.0020405849676908
8821,1,8821,true,8821,17622,1.9977326833692326
1,8822,8822,true,8822,17661,2.001927000680118
8822,1,8822,true,8822,17623,1.9976195873951486
1,8823,8823,true,8823,17662,2.001813442139862
8823,1,8823,true,8823,17624,1.9975065170576902
1,8824,8824,true,8824,17663,2.0016999093381687
8824,1,8824,true,8824,17625,1.9973934723481415
1,8825,8825,true,8825,17664,2.001586402266289
8825,1,8825,true,8825,17626,1.9972804532577904
1,8826,8826,true,8826,17665,2.001472920915477
8826,1,8826,true,8826,17627,1.9971674597779288
1,8827,8827,true,8827,17666,2.001359465276991
8827,1,8827,true,8827,17628,1.9970544918998527
1,8828,8828,true,8828,17667,2.0012460353420933
8828,1,8828,true,8828,17629,1.9969415496148617
1,8829,8829,true,8829,17668,2.00113263110205
8829,1,8829,true,8829,17630,1.9968286329142597
1,8830,8830,true,8830,17669,2.001019252548131
8830,1,8830,true,8830,17631,1.9967157417893544
1,8831,8831,true,8831,17670,2.0009058996716114
8831,1,8831,true,8831,17632,1.9966028762314574
1,8832,8832,true,8832,17671,2.000792572463768
8832,1,8832,true,8832,17633,1.996490036231884
1,8833,8833,true,8833,17672,2.000679270915884
8833,1,8833,true,8833,17634,1.996377221781954
1,8834,8834,true,8834,17673,2.000565995019244
8834,1,8834,true,8834,17635,1.9962644328729908
1,8835,8835,true,8835,17674,2.0004527447651386
8835,1,8835,true,8835,17636,1.9961516694963215
1,8836,8836,true,8836,17675,2.0003395201448617
8836,1,8836,true,8836,17637,1.9960389316432774
1,8837,8837,true,8837,17676,2.0002263211497113
8837,1,8837,true,8837,17638,1.995926219305194
1,8838,8838,true,8838,17677,2.000113147770989
8838,1,8838,true,8838,17639,1.9958135324734103
1,8839,8839,true,8839,17678,2.0
8839,1,8839,true,8839,17640,1.9957008711392692
1,8840,8840,true,8840,17679,1.9998868778280543
8840,1,8840,true,8840,17641,1.9955882352941177
1,8841,8841,true,8841,17680,1.9997737812464653
8841,1,8841,true,8841,17643,1.9955887343060739
1,8842,8842,true,8842,17682,1.9997738068310338
8842,1,8842,true,8842,17681,1.9996607102465505
1,8843,8843,true,8843,17684,1.9997738324098158
8843,1,8843,true,8843,17683,1.9996607486147235
1,8844,8844,true,8844,17687,1.9998869289914065
8844,1,8844,true,8844,17685,1.9996607869742198
1,8845,8845,true,8845,17689,1.999886941775014
8845,1,8845,true,8845,17686,1.9995477671000566
1,8846,8846,true,8846,17690,1.9997739091114628
8846,1,8846,true,8846,17688,1.9995478182229256
1,8847,8847,true,8847,17694,2.0
8847,1,8847,true,8847,17691,1.9996609020006781
1,8848,8848,true,8848,17696,2.0
8848,1,8848,true,8848,17692,1.9995479204339963
1,8849,8849,true,8849,17697,1.9998869928805514
8849,1,8849,true,8849,17693,1.9994349644027574
1,8850,8850,true,8850,17698,1.999774011299435
8850,1,8850,true,8850,17695,1.9994350282485875
1,8851,8851,true,8851,17704,2.0002259631680035
8851,1,8851,true,8851,17699,1.9996610552479945
1,8852,8852,true,8852,17706,2.000225937641211
8852,1,8852,true,8852,17700,1.999548124717578
1,8853,8853,true,8853,17707,2.0001129560600925
8853,1,8853,true,8853,17701,1.9994352196995369
1,8854,8854,true,8854,17708,2.0
8854,1,8854,true,8854,17702,1.999322340185227
1,8855,8855,true,8855,17709,1.9998870694522868
8855,1,8855,true,8855,17703,1.999209486166008
1,8856,8856,true,8856,17710,1.9997741644083107
8856,1,8856,true,8856,17705,1.9992095754290877
1,8857,8857,true,8857,17718,2.0004516201874223
8857,1,8857,true,8857,17711,1.9996612848594333
1,8858,8858,true,8858,17720,2.0004515692029803
8858,1,8858,true,8858,17712,1.9995484307970197
1,8859,8859,true,8859,17721,2.0003386386725364
8859,1,8859,true,8859,17713,1.9994356022124393
1,8860,8860,true,8860,17722,2.0002257336343114
8860,1,8860,true,8860,17714,1.9993227990970655
1,8861,8861,true,8861,17723,2.000112854079675
8861,1,8861,true,8861,17715,1.9992100214422752
1,8862,8862,true,8862,17724,2.0
8862,1,8862,true,8862,17716,1.9990972692394493
1,8863,8863,true,8863,17725,1.9998871713866637
8863,1,8863,true,8863,17717,1.9989845424799728
1,8864,8864,true,8864,17726,1.999774368231047
8864,1,8864,true,8864,17719,1.9989846570397112
1,8865,8865,true,8865,17738,2.0009024252679075
8865,1,8865,true,8865,17727,1.9996615905245347
1,8866,8866,true,8866,17740,2.000902323482969
8866,1,8866,true,8866,17728,1.9995488382585156
1,8867,8867,true,8867,17741,2.0007894440058642
8867,1,8867,true,8867,17729,1.9994361114243826
1,8868,8868,true,8868,17742,2.000676589986468
8868,1,8868,true,8868,17730,1.9993234100135318
1,8869,8869,true,8869,17743,2.000563761416169
8869,1,8869,true,8869,17731,1.999210734017364
1,8870,8870,true,8870,17744,2.0004509582863585
8870,1,8870,true,8870,17732,1.999098083427283
1,8871,8871,true,8871,17745,2.000338180588434
8871,1,8871,true,8871,17733,1.9989854582346973
1,8872,8872,true,8872,17746,2.0002254283137963
8872,1,8872,true,8872,17734,1.998872858431019
1,8873,8873,true,8873,17747,2.000112701453849
8873,1,8873,true,8873,17735,1.9987602840076637
1,8874,8874,true,8874,17748,2.0
8874,1,8874,true,8874,17736,1.9986477349560514
1,8875,8875,true,8875,17749,1.9998873239436619
8875,1,8875,true,8875,17737,1.9985352112676056
1,8876,8876,true,8876,17750,1.9997746732762505
8876,1,8876,true,8876,17739,1.9985353762956286
1,8877,8877,true,8877,17764,2.001126506702715
8877,1,8877,true,8877,17751,1.9996620479891856
1,8878,8878,true,8878,17766,2.0011263798152736
8878,1,8878,true,8878,17752,1.9995494480738905
1,8879,8879,true,8879,17767,2.0010136276607726
8879,1,8879,true,8879,17753,1.999436873521793
1,8880,8880,true,8880,17768,2.000900900900901
8880,1,8880,true,8880,17754,1.9993243243243244
1,8881,8881,true,8881,17769,2.00078819952708
8881,1,8881,true,8881,17755,1.9992118004729198
1,8882,8882,true,8882,17770,2.0006755235307363
8882,1,8882,true,8882,17756,1.9990993019590182
1,8883,8883,true,8883,17771,2.0005628729032985
8883,1,8883,true,8883,17757,1.9989868287740629
1,8884,8884,true,8884,17772,2.0004502476362
8884,1,8884,true,8884,17758,1.9988743809095002
1,8885,8885,true,8885,17773,2.000337647720878
8885,1,8885,true,8885,17759,1.998761958356781
1,8886,8886,true,8886,17774,2.000225073148773
8886,1,8886,true,8886,17760,1.9986495611073598
1,8887,8887,true,8887,17775,2.0001125239113313
8887,1,8887,true,8887,17761,1.9985371891526948
1,8888,8888,true,8888,17776,2.0
8888,1,8888,true,8888,17762,1.9984248424842483
1,8889,8889,true,8889,17777,1.9998875014062325
8889,1,8889,true,8889,17763,1.9983125210934862
1,8890,8890,true,8890,17778,1.9997750281214848
8890,1,8890,true,8890,17765,1.998312710911136
1,8891,8891,true,8891,17784,2.0002249465751882
8891,1,8891,true,8891,17779,1.9996625801372174
1,8892,8892,true,8892,17786,2.0002249212775527
8892,1,8892,true,8892,17780,1.9995501574448944
1,8893,8893,true,8893,17787,2.0001124479928034
8893,1,8893,true,8893,17781,1.9994377600359834
1,8894,8894,true,8894,17788,2.0
8894,1,8894,true,8894,17782,1.9993253879019564
1,8895,8895,true,8895,17789,1.9998875772906126
8895,1,8895,true,8895,17783,1.999213041034289
1,8896,8896,true,8896,17790,1.9997751798561152
8896,1,8896,true,8896,17785,1.9992131294964028
1,8897,8897,true,8897,17808,2.001573564122738
8897,1,8897,true,8897,17791,1.9996628076879848
1,8898,8898,true,8898,17810,2.00157338727804
8898,1,8898,true,8898,17792,1.9995504607777028
1,8899,8899,true,8899,17811,2.001460838296438
8899,1,8899,true,8899,17793,1.9994381391167546
1,8900,8900,true,8900,17812,2.0013483146067417
8900,1,8900,true,8900,17794,1.9993258426966292
1,8901,8901,true,8901,17813,2.001235816200427
8901,1,8901,true,8901,17795,1.9992135715088193
1,8902,8902,true,8902,17814,2.0011233430689734
8902,1,8902,true,8902,17796,1.9991013255448213
1,8903,8903,true,8903,17815,2.001010895203864
8903,1,8903,true,8903,17797,1.9989891047961361
1,8904,8904,true,8904,17816,2.0008984725965857
8904,1,8904,true,8904,17798,1.9988769092542678
1,8905,8905,true,8905,17817,2.00078607523863
8905,1,8905,true,8905,17799,1.9987647389107244
1,8906,8906,true,8906,17818,2.000673703121491
8906,1,8906,true,8906,17800,1.9986525937570176
1,8907,8907,true,8907,17819,2.000561356236668
8907,1,8907,true,8907,17801,1.9985404737846637
1,8908,8908,true,8908,17820,2.0004490345756625
8908,1,8908,true,8908,17802,1.9984283789851818
1,8909,8909,true,8909,17821,2.000336738129981
8909,1,8909,true,8909,17803,1.9983163093500953
1,8910,8910,true,8910,17822,2.0002244668911335
8910,1,8910,true,8910,17804,1.9982042648709315
1,8911,8911,true,8911,17823,2.000112220850634
8911,1,8911,true,8911,17805,1.9980922455392212
1,8912,8912,true,8912,17824,2.0
8912,1,8912,true,8912,17806,1.997980251346499
1,8913,8913,true,8913,17825,1.9998878043307529
8913,1,8913,true,8913,17807,1.997868282284304
1,8914,8914,true,8914,17826,1.9997756338344177
8914,1,8914,true,8914,17809,1.997868521426969
1,8915,8915,true,8915,17846,2.0017947279865393
8915,1,8915,true,8915,17827,1.9996634885025237
1,8916,8916,true,8916,17848,2.0017945266935846
8916,1,8916,true,8916,17828,1.999551368326604
1,8917,8917,true,8917,17849,2.0016821801054165
8917,1,8917,true,8917,17829,1.9994392732981945
1,8918,8918,true,8918,17850,2.001569858712716
8918,1,8918,true,8918,17830,1.999327203408836
1,8919,8919,true,8919,17851,2.0014575625070075
8919,1,8919,true,8919,17831,1.9992151586500728
1,8920,8920,true,8920,17852,2.0013452914798204
8920,1,8920,true,8920,17832,1.9991031390134528
1,8921,8921,true,8921,17853,2.001233045622688
8921,1,8921,true,8921,17833,1.998991144490528
1,8922,8922,true,8922,17854,2.0011208249271464
8922,1,8922,true,8922,17834,1.9988791750728536
1,8923,8923,true,8923,17855,2.001008629384736
8923,1,8923,true,8923,17835,1.9987672307519893
1,8924,8924,true,8924,17856,2.0008964589870013
8924,1,8924,true,8924,17836,1.998655311519498
1,8925,8925,true,8925,17857,2.0007843137254904
8925,1,8925,true,8925,17837,1.9985434173669467
1,8926,8926,true,8926,17858,2.0006721935917544
8926,1,8926,true,8926,17838,1.9984315482859063
1,8927,8927,true,8927,17859,2.0005600985773495
8927,1,8927,true,8927,17839,1.9983197042679512
1,8928,8928,true,8928,17860,2.0004480286738353
8928,1,8928,true,8928,17840,1.9982078853046594
1,8929,8929,true,8929,17861,2.000335983872774
8929,1,8929,true,8929,17841,1.9980960913876133
1,8930,8930,true,8930,17862,2.0002239641657336
8930,1,8930,true,8930,17842,1.9979843225083986
1,8931,8931,true,8931,17863,2.000111969544284
8931,1,8931,true,8931,17843,1.997872578658605
1,8932,8932,true,8932,17864,2.0
8932,1,8932,true,8932,17844,1.9977608598298253
1,8933,8933,true,8933,17865,1.9998880555244598
8933,1,8933,true,8933,17845,1.9976491660136573
1,8934,8934,true,8934,17866,1.9997761361092457
8934,1,8934,true,8934,17847,1.9976494291470785
1,8935,8935,true,8935,17890,2.0022383883603805
8935,1,8935,true,8935,17867,1.999664241745943
1,8936,8936,true,8936,17892,2.0022381378692926
8936,1,8936,true,8936,17868,1.9995523724261415
1,8937,8937,true,8937,17893,2.002125993062549
8937,1,8937,true,8937,17869,1.9994405281414345
1,8938,8938,true,8938,17894,2.0020138733497426
8938,1,8938,true,8938,17870,1.999328708883419
1,8939,8939,true,8939,17895,2.001901778722452
8939,1,8939,true,8939,17871,1.9992169146436962
1,8940,8940,true,8940,17896,2.0017897091722596
8940,1,8940,true,8940,17872,1.9991051454138702
1,8941,8941,true,8941,17897,2.0016776646907504
8941,1,8941,true,8941,17873,1.9989934011855497
1,8942,8942,true,8942,17898,2.0015656452695145
8942,1,8942,true,8942,17874,1.9988816819503468
1,8943,8943,true,8943,17899,2.0014536509001455
8943,1,8943,true,8943,17875,1.998769987699877
1,8944,8944,true,8944,17900,2.0013416815742398
8944,1,8944,true,8944,17876,1.9986583184257602
1,8945,8945,true,8945,17901,2.0012297372833987
8945,1,8945,true,8945,17877,1.9985466741196198
1,8946,8946,true,8946,17902,2.0011178180192264
8946,1,8946,true,8946,17878,1.998435054773083
1,8947,8947,true,8947,17903,2.0010059237733318
8947,1,8947,true,8947,17879,1.9983234603777802
1,8948,8948,true,8948,17904,2.000894054537327
8948,1,8948,true,8948,17880,1.9982118909253463
1,8949,8949,true,8949,17905,2.000782210302827
8949,1,8949,true,8949,17881,1.9981003464074198
1,8950,8950,true,8950,17906,2.0006703910614525
8950,1,8950,true,8950,17882,1.9979888268156425
1,8951,8951,true,8951,17907,2.0005585968048263
8951,1,8951,true,8951,17883,1.99787733214166
1,8952,8952,true,8952,17908,2.0004468275245757
8952,1,8952,true,8952,17884,1.9977658623771224
1,8953,8953,true,8953,17909,2.000335083212331
8953,1,8953,true,8953,17885,1.9976544175136826
1,8954,8954,true,8954,17910,2.0002233638597273
8954,1,8954,true,8954,17886,1.9975429975429975
1,8955,8955,true,8955,17911,2.000111669458403
8955,1,8955,true,8955,17887,1.997431602456728
1,8956,8956,true,8956,17912,2.0
8956,1,8956,true,8956,17888,1.9973202322465387
1,8957,8957,true,8957,17913,1.999888355476164
8957,1,8957,true,8957,17889,1.9972088869040974
1,8958,8958,true,8958,17914,1.9997767358785443
8958,1,8958,true,8958,17891,1.997209198481804
1,8959,8959,true,8959,17918,2.0
8959,1,8959,true,8959,17915,1.9996651411987945
1,8960,8960,true,8960,17920,2.0
8960,1,8960,true,8960,17916,1.9995535714285715
1,8961,8961,true,8961,17921,1.9998884053119073
8961,1,8961,true,8961,17917,1.9994420265595358
1,8962,8962,true,8962,17922,1.999776835527784
8962,1,8962,true,8962,17919,1.99944208881946
1,8963,8963,true,8963,17952,2.0029008144594442
8963,1,8963,true,8963,17923,1.9996652906392949
1,8964,8964,true,8964,17954,2.0029004908522983
8964,1,8964,true,8964,17924,1.999553770638108
1,8965,8965,true,8965,17955,2.0027886224205242
8965,1,8965,true,8965,17925,1.9994422755158952
1,8966,8966,true,8966,17956,2.0026767789426723
8966,1,8966,true,8966,17926,1.999330805264332
1,8967,8967,true,8967,17957,2.0025649604103934
8967,1,8967,true,8967,17927,1.9992193598750976
1,8968,8968,true,8968,17958,2.0024531668153434
8968,1,8968,true,8968,17928,1.9991079393398752
1,8969,8969,true,8969,17959,2.0023413981491807
8969,1,8969,true,8969,17929,1.9989965436503512
1,8970,8970,true,8970,17960,2.0022296544035676
8970,1,8970,true,8970,17930,1.9988851727982162
1,8971,8971,true,8971,17961,2.0021179355701704
8971,1,8971,true,8971,17931,1.9987738267751645
1,8972,8972,true,8972,17962,2.0020062416406597
8972,1,8972,true,8972,17932,1.9986625055728935
1,8973,8973,true,8973,17963,2.001894572606709
8973,1,8973,true,8973,17933,1.9985512091831048
1,8974,8974,true,8974,17964,2.0017829284599955
8974,1,8974,true,8974,17934,1.998439937597504
1,8975,8975,true,8975,17965,2.0016713091922007
8975,1,8975,true,8975,17935,1.9983286908077995
1,8976,8976,true,8976,17966,2.001559714795009
8976,1,8976,true,8976,17936,1.9982174688057042
1,8977,8977,true,8977,17967,2.001448145260109
8977,1,8977,true,8977,17937,1.998106271582934
1,8978,8978,true,8978,17968,2.0013366005791937
8978,1,8978,true,8978,17938,1.9979950991312097
1,8979,8979,true,8979,17969,2.001225080743958
8979,1,8979,true,8979,17939,1.9978839514422542
1,8980,8980,true,8980,17970,2.0011135857461024
8980,1,8980,true,8980,17940,1.9977728285077951
1,8981,8981,true,8981,17971,2.00100211557733
8981,1,8981,true,8981,17941,1.9976617303195636
1,8982,8982,true,8982,17972,2.0008906702293476
8982,1,8982,true,8982,17942,1.9975506568692942
1,8983,8983,true,8983,17973,2.000779249693866
8983,1,8983,true,8983,17943,1.9974396081487253
1,8984,8984,true,8984,17974,2.0006678539626
8984,1,8984,true,8984,17944,1.9973285841495994
1,8985,8985,true,8985,17975,2.0005564830272675
8985,1,8985,true,8985,17945,1.9972175848636617
1,8986,8986,true,8986,17976,2.0004451368795904
8986,1,8986,true,8986,17946,1.997106610282662
1,8987,8987,true,8987,17977,2.000333815511294
8987,1,8987,true,8987,17947,1.9969956603983532
1,8988,8988,true,8988,17978,2.0002225189141076
8988,1,8988,true,8988,17948,1.9968847352024923
1,8989,8989,true,8989,17979,2.000111247079764
8989,1,8989,true,8989,17949,1.9967738346868396
1,8990,8990,true,8990,17980,2.0
8990,1,8990,true,8990,17950,1.996662958843159
1,8991,8991,true,8991,17981,1.9998887776665555
8991,1,8991,true,8991,17951,1.9965521076632187
1,8992,8992,true,8992,17982,1.9997775800711743
8992,1,8992,true,8992,17953,1.9965524911032029
1,8993,8993,true,8993,18014,2.0031135327476925
8993,1,8993,true,8993,17983,1.9996664072056043
1,8994,8994,true,8994,18016,2.003113186568824
8994,1,8994,true,8994,17984,1.9995552590615966
1,8995,8995,true,8995,18017,2.0030016675931073
8995,1,8995,true,8995,17985,1.999444135630906
1,8996,8996,true,8996,18018,2.0028901734104045
8996,1,8996,true,8996,17986,1.9993330369052913
1,8997,8997,true,8997,18019,2.0027787040124485
8997,1,8997,true,8997,17987,1.9992219628765144
1,8998,8998,true,8998,18020,2.0026672593909756
8998,1,8998,true,8998,17988,1.9991109135363414
1,8999,8999,true,8999,18021,2.0025558395377265
8999,1,8999,true,8999,17989,1.998999888876542
1,9000,9000,true,9000,18022,2.0024444444444445
9000,1,9000,true,9000,17990,1.998888888888889
1,9001,9001,true,9001,18023,2.0023330741028773
9001,1,9001,true,9001,17991,1.9987779135651593
1,9002,9002,true,9002,18024,2.0022217285047765
9002,1,9002,true,9002,17992,1.998666962897134
1,9003,9003,true,9003,18025,2.002110407641897
9003,1,9003,true,9003,17993,1.9985560368765967
1,9004,9004,true,9004,18026,2.0019991115059974
9004,1,9004,true,9004,17994,1.9984451354953354
1,9005,9005,true,9005,18027,2.0018878400888394
9005,1,9005,true,9005,17995,1.9983342587451416
1,9006,9006,true,9006,18028,2.0017765933821896
9006,1,9006,true,9006,17996,1.9982234066178104
1,9007,9007,true,9007,18029,2.0016653713778174
9007,1,9007,true,9007,17997,1.9981125791051404
1,9008,9008,true,9008,18030,2.0015541740674956
9008,1,9008,true,9008,17998,1.9980017761989344
1,9009,9009,true,9009,18031,2.0014430014430014
9009,1,9009,true,9009,17999,1.997890997890998
1,9010,9010,true,9010,18032,2.0013318534961155
9010,1,9010,true,9010,18000,1.997780244173141
1,9011,9011,true,9011,18033,2.0012207302186216
9011,1,9011,true,9011,18001,1.9976695150371768
1,9012,9012,true,9012,18034,2.001109631602308
9012,1,9012,true,9012,18002,1.9975588104749222
1,9013,9013,true,9013,18035,2.0009985576389657
9013,1,9013,true,9013,18003,1.9974481304781981
1,9014,9014,true,9014,18036,2.0008875083203903
9014,1,9014,true,9014,18004,1.9973374750388284
1,9015,9015,true,9015,18037,2.0007764836383806
9015,1,9015,true,9015,18005,1.9972268441486412
1,9016,9016,true,9016,18038,2.000665483584738
