width,height,area,success,coverage,stepsUsed,ratio
1,5595,5595,true,5595,82395,14.726541554959786
5595,1,5595,true,5595,6005,1.0732797140303842
1,5596,5596,true,5596,82433,14.730700500357399
5596,1,5596,true,5596,6006,1.0732666190135811
1,5597,5597,true,5597,82435,14.72842594246918
5597,1,5597,true,5597,6007,1.0732535286760765
1,5598,5598,true,5598,82438,14.726330832440157
5598,1,5598,true,5598,6008,1.0732404430153626
1,5599,5599,true,5599,82442,14.724415074120378
5599,1,5599,true,5599,6009,1.0732273620289337
1,5600,5600,true,5600,82448,14.722857142857142
5600,1,5600,true,5600,6010,1.0732142857142857
1,5601,5601,true,5601,82456,14.721656846991609
5601,1,5601,true,5601,6011,1.0732012140689162
1,5602,5602,true,5602,82468,14.721171010353444
5602,1,5602,true,5602,6012,1.0731881470903248
1,5603,5603,true,5603,82482,14.721042298768516
5603,1,5603,true,5603,6013,1.0731750847760129
1,5604,5604,true,5604,82488,14.71948608137045
5604,1,5604,true,5604,6014,1.0731620271234832
1,5605,5605,true,5605,82506,14.72007136485281
5605,1,5605,true,5605,6015,1.073148974130241
1,5606,5606,true,5606,82526,14.721013200142703
5606,1,5606,true,5606,6017,1.0733143061006065
1,5607,5607,true,5607,82550,14.72266809345461
5607,1,5607,true,5607,6018,1.0733012306046015
1,5608,5608,true,5608,82554,14.720756062767475
5608,1,5608,true,5608,6019,1.0732881597717547
1,5609,5609,true,5609,82584,14.723480121233731
5609,1,5609,true,5609,6020,1.073275093599572
1,5610,5610,true,5610,82616,14.726559714795009
5610,1,5610,true,5610,6021,1.0732620320855615
1,5611,5611,true,5611,82654,14.730707538763143
5611,1,5611,true,5611,6023,1.0734271965781501
1,5612,5612,true,5612,82656,14.728439059158944
5612,1,5612,true,5612,6024,1.0734141126158232
1,5613,5613,true,5613,82659,14.726349545697488
5613,1,5613,true,5613,6025,1.0734010333155175
1,5614,5614,true,5614,82663,14.724438902743142
5614,1,5614,true,5614,6026,1.0733879586747417
1,5615,5615,true,5615,82669,14.722885129118433
5615,1,5615,true,5615,6027,1.0733748886910062
1,5616,5616,true,5616,82677,14.721688034188034
5616,1,5616,true,5616,6028,1.0733618233618234
1,5617,5617,true,5617,82689,14.721203489407158
5617,1,5617,true,5617,6029,1.0733487626847071
1,5618,5618,true,5618,82703,14.721075115699538
5618,1,5618,true,5618,6030,1.0733357066571734
1,5619,5619,true,5619,82709,14.719523046805481
5619,1,5619,true,5619,6031,1.0733226552767396
1,5620,5620,true,5620,82727,14.720106761565836
5620,1,5620,true,5620,6032,1.0733096085409253
1,5621,5621,true,5621,82747,14.721046077210461
5621,1,5621,true,5621,6033,1.0732965664472514
1,5622,5622,true,5622,82771,14.722696549270722
5622,1,5622,true,5622,6034,1.0732835289932408
1,5623,5623,true,5623,82775,14.720789614085009
5623,1,5623,true,5623,6035,1.0732704961764183
1,5624,5624,true,5624,82805,14.72350640113798
5624,1,5624,true,5624,6036,1.07325746799431
1,5625,5625,true,5625,82837,14.726577777777777
5625,1,5625,true,5625,6037,1.0732444444444444
1,5626,5626,true,5626,82875,14.730714539637399
5626,1,5626,true,5626,6038,1.0732314255243511
1,5627,5627,true,5627,82877,14.728452105917896
5627,1,5627,true,5627,6039,1.0732184112315621
1,5628,5628,true,5628,82880,14.72636815920398
5628,1,5628,true,5628,6041,1.0733830845771144
1,5629,5629,true,5629,82884,14.724462604370226
5629,1,5629,true,5629,6042,1.073370047965891
1,5630,5630,true,5630,82890,14.72291296625222
5630,1,5630,true,5630,6043,1.0733570159857904
1,5631,5631,true,5631,82898,14.721719055229977
5631,1,5631,true,5631,6044,1.0733439886343457
1,5632,5632,true,5632,82910,14.721235795454545
5632,1,5632,true,5632,6045,1.0733309659090908
1,5633,5633,true,5633,82924,14.721107757855494
5633,1,5633,true,5633,6046,1.0733179478075625
1,5634,5634,true,5634,82930,14.71955981540646
5634,1,5634,true,5634,6047,1.0733049343272985
1,5635,5635,true,5635,82948,14.720141969831412
5635,1,5635,true,5635,6048,1.0732919254658384
1,5636,5636,true,5636,82968,14.721078779276082
5636,1,5636,true,5636,6049,1.0732789212207239
1,5637,5637,true,5637,82992,14.722724853645555
5637,1,5637,true,5637,6050,1.073265921589498
1,5638,5638,true,5638,82996,14.720822986874778
5638,1,5638,true,5638,6051,1.0732529265697055
1,5639,5639,true,5639,83026,14.723532541230714
5639,1,5639,true,5639,6052,1.0732399361588933
1,5640,5640,true,5640,83058,14.726595744680852
5640,1,5640,true,5640,6053,1.07322695035461
1,5641,5641,true,5641,83096,14.730721503279561
5641,1,5641,true,5641,6054,1.0732139691544051
1,5642,5642,true,5642,83098,14.728465083303792
5642,1,5642,true,5642,6055,1.0732009925558312
1,5643,5643,true,5643,83101,14.726386673755094
5643,1,5643,true,5643,6056,1.0731880205564417
1,5644,5644,true,5644,83105,14.724486180014175
5644,1,5644,true,5644,6057,1.0731750531537916
1,5645,5645,true,5645,83111,14.722940655447298
5645,1,5645,true,5645,6058,1.0731620903454384
1,5646,5646,true,5646,83119,14.721749911441728
5646,1,5646,true,5646,6059,1.0731491321289408
1,5647,5647,true,5647,83131,14.72126792987427
5647,1,5647,true,5647,6061,1.07331326367983
1,5648,5648,true,5648,83145,14.721140226628895
5648,1,5648,true,5648,6062,1.073300283286119
1,5649,5649,true,5649,83151,14.71959638874137
5649,1,5649,true,5649,6063,1.073287307488051
1,5650,5650,true,5650,83169,14.720176991150442
5650,1,5650,true,5650,6064,1.0732743362831858
1,5651,5651,true,5651,83189,14.721111307733144
5651,1,5651,true,5651,6065,1.0732613696690851
1,5652,5652,true,5652,83213,14.722753007784855
5652,1,5652,true,5652,6066,1.0732484076433122
1,5653,5653,true,5653,83217,14.720856182557934
5653,1,5653,true,5653,6067,1.0732354502034318
1,5654,5654,true,5654,83247,14.72355854262469
5654,1,5654,true,5654,6068,1.073222497347011
1,5655,5655,true,5655,83279,14.72661361626879
5655,1,5655,true,5655,6069,1.073209549071618
1,5656,5656,true,5656,83317,14.730728429985856
5656,1,5656,true,5656,6070,1.0731966053748232
1,5657,5657,true,5657,83319,14.728477991868482
5657,1,5657,true,5657,6071,1.0731836662541983
1,5658,5658,true,5658,83322,14.726405090137858
5658,1,5658,true,5658,6072,1.0731707317073171
1,5659,5659,true,5659,83326,14.724509630676797
5659,1,5659,true,5659,6073,1.0731578017317547
1,5660,5660,true,5660,83332,14.722968197879858
5660,1,5660,true,5660,6074,1.0731448763250884
1,5661,5661,true,5661,83340,14.721780604133546
5661,1,5661,true,5661,6075,1.0731319554848966
1,5662,5662,true,5662,83352,14.721299894030379
5662,1,5662,true,5662,6076,1.0731190392087602
1,5663,5663,true,5663,83366,14.721172523397492
5663,1,5663,true,5663,6077,1.073106127494261
1,5664,5664,true,5664,83372,14.719632768361581
5664,1,5664,true,5664,6078,1.0730932203389831
1,5665,5665,true,5665,83390,14.720211827007944
5665,1,5665,true,5665,6079,1.073080317740512
1,5666,5666,true,5666,83410,14.721143663960467
5666,1,5666,true,5666,6080,1.073067419696435
1,5667,5667,true,5667,83434,14.722781012881596
5667,1,5667,true,5667,6081,1.073054526204341
1,5668,5668,true,5668,83438,14.72088920254058
5668,1,5668,true,5668,6082,1.0730416372618208
1,5669,5669,true,5669,83468,14.723584406420885
5669,1,5669,true,5669,6083,1.0730287528664668
1,5670,5670,true,5670,83500,14.72663139329806
5670,1,5670,true,5670,6085,1.0731922398589064
1,5671,5671,true,5671,83538,14.730735320049375
5671,1,5671,true,5671,6086,1.0731793334508906
1,5672,5672,true,5672,83540,14.728490832157968
5672,1,5672,true,5672,6087,1.073166431593794
1,5673,5673,true,5673,83543,14.726423409130971
5673,1,5673,true,5673,6089,1.0733298078618014
1,5674,5674,true,5674,83547,14.724532957349313
5674,1,5674,true,5674,6090,1.0733168840324285
1,5675,5675,true,5675,83553,14.722995594713657
5675,1,5675,true,5675,6091,1.0733039647577092
1,5676,5676,true,5676,83561,14.721811134601833
5676,1,5676,true,5676,6092,1.0732910500352362
1,5677,5677,true,5677,83573,14.721331689272503
5677,1,5677,true,5677,6093,1.0732781398626035
1,5678,5678,true,5678,83587,14.72120464952448
5678,1,5678,true,5678,6094,1.0732652342374076
1,5679,5679,true,5679,83593,14.719668955802078
5679,1,5679,true,5679,6095,1.0732523331572459
1,5680,5680,true,5680,83611,14.72024647887324
5680,1,5680,true,5680,6096,1.0732394366197182
1,5681,5681,true,5681,83631,14.721175849322302
5681,1,5681,true,5681,6097,1.0732265446224256
1,5682,5682,true,5682,83655,14.722808870116156
5682,1,5682,true,5682,6098,1.0732136571629707
1,5683,5683,true,5683,83659,14.720922048213971
5683,1,5683,true,5683,6099,1.0732007742389582
1,5684,5684,true,5684,83689,14.723610133708656
5684,1,5684,true,5684,6100,1.0731878958479943
1,5685,5685,true,5685,83721,14.72664907651715
5685,1,5685,true,5685,6101,1.073175021987687
1,5686,5686,true,5686,83759,14.730742173760113
5686,1,5686,true,5686,6102,1.0731621526556454
1,5687,5687,true,5687,83761,14.728503604712502
5687,1,5687,true,5687,6103,1.0731492878494813
1,5688,5688,true,5688,83764,14.726441631504922
5688,1,5688,true,5688,6104,1.0731364275668074
1,5689,5689,true,5689,83768,14.72455616101248
5689,1,5689,true,5689,6105,1.073123571805238
1,5690,5690,true,5690,83774,14.723022847100175
5690,1,5690,true,5690,6106,1.0731107205623902
1,5691,5691,true,5691,83782,14.721841504129326
5691,1,5691,true,5691,6107,1.0730978738358812
1,5692,5692,true,5692,83794,14.721363316936051
5692,1,5692,true,5692,6108,1.073085031623331
1,5693,5693,true,5693,83808,14.721236606358685
5693,1,5693,true,5693,6109,1.0730721939223609
1,5694,5694,true,5694,83814,14.719704952581665
5694,1,5694,true,5694,6110,1.0730593607305936
1,5695,5695,true,5695,83832,14.720280948200175
5695,1,5695,true,5695,6111,1.0730465320456541
1,5696,5696,true,5696,83852,14.72120786516854
5696,1,5696,true,5696,6112,1.0730337078651686
1,5697,5697,true,5697,83876,14.722836580656486
5697,1,5697,true,5697,6113,1.0730208881867649
1,5698,5698,true,5698,83880,14.72095472095472
5698,1,5698,true,5698,6114,1.073008073008073
1,5699,5699,true,5699,83910,14.723635725565888
5699,1,5699,true,5699,6115,1.072995262326724
1,5700,5700,true,5700,83942,14.726666666666667
5700,1,5700,true,5700,6116,1.072982456140351
1,5701,5701,true,5701,83980,14.730748991405017
5701,1,5701,true,5701,6117,1.0729696544465883
1,5702,5702,true,5702,83982,14.728516310066643
5702,1,5702,true,5702,6119,1.073132234303753
1,5703,5703,true,5703,83985,14.726459758022093
5703,1,5703,true,5703,6120,1.073119410836402
1,5704,5704,true,5704,83989,14.724579242636747
5704,1,5704,true,5704,6121,1.0731065918653577
1,5705,5705,true,5705,83995,14.72304995617879
5705,1,5705,true,5705,6122,1.0730937773882558
1,5706,5706,true,5706,84003,14.721871713985278
5706,1,5706,true,5706,6123,1.073080967402734
1,5707,5707,true,5707,84015,14.721394778342386
5707,1,5707,true,5707,6124,1.0730681619064306
1,5708,5708,true,5708,84029,14.721268395234759
5708,1,5708,true,5708,6125,1.0730553608969866
1,5709,5709,true,5709,84035,14.719740760203187
5709,1,5709,true,5709,6126,1.073042564372044
1,5710,5710,true,5710,84053,14.72031523642732
5710,1,5710,true,5710,6127,1.073029772329247
1,5711,5711,true,5711,84073,14.72123971283488
5711,1,5711,true,5711,6128,1.0730169847662405
1,5712,5712,true,5712,84097,14.722864145658264
5712,1,5712,true,5712,6129,1.0730042016806722
1,5713,5713,true,5713,84101,14.720987222124979
5713,1,5713,true,5713,6130,1.0729914230701907
1,5714,5714,true,5714,84131,14.723661183059154
5714,1,5714,true,5714,6131,1.0729786489324467
1,5715,5715,true,5715,84163,14.72668416447944
5715,1,5715,true,5715,6132,1.0729658792650918
1,5716,5716,true,5716,84201,14.730755773268019
5716,1,5716,true,5716,6133,1.0729531140657802
1,5717,5717,true,5717,84203,14.728528948749345
5717,1,5717,true,5717,6134,1.0729403533321673
1,5718,5718,true,5718,84206,14.726477789436865
5718,1,5718,true,5718,6135,1.0729275970619097
1,5719,5719,true,5719,84210,14.724602203182375
5719,1,5719,true,5719,6136,1.0729148452526664
1,5720,5720,true,5720,84216,14.723076923076922
5720,1,5720,true,5720,6137,1.072902097902098
1,5721,5721,true,5721,84224,14.721901765425624
5721,1,5721,true,5721,6138,1.0728893550078658
1,5722,5722,true,5722,84236,14.721426074799021
5722,1,5722,true,5722,6139,1.0728766165676338
1,5723,5723,true,5723,84250,14.721300017473354
5723,1,5723,true,5723,6140,1.0728638825790668
1,5724,5724,true,5724,84256,14.71977638015374
5724,1,5724,true,5724,6141,1.0728511530398324
1,5725,5725,true,5725,84274,14.720349344978166
5725,1,5725,true,5725,6142,1.0728384279475982
1,5726,5726,true,5726,84294,14.721271393643033
5726,1,5726,true,5726,6143,1.072825707300035
1,5727,5727,true,5727,84318,14.72289156626506
5727,1,5727,true,5727,6144,1.072812991094814
1,5728,5728,true,5728,84322,14.721019553072626
5728,1,5728,true,5728,6145,1.072800279329609
1,5729,5729,true,5729,84352,14.723686507243848
5729,1,5729,true,5729,6146,1.0727875720020945
1,5730,5730,true,5730,84384,14.726701570680628
5730,1,5730,true,5730,6147,1.0727748691099477
1,5731,5731,true,5731,84422,14.730762519630082
5731,1,5731,true,5731,6148,1.0727621706508463
1,5732,5732,true,5732,84424,14.72854152128402
5732,1,5732,true,5732,6149,1.0727494766224703
1,5733,5733,true,5733,84427,14.726495726495726
5733,1,5733,true,5733,6151,1.0729112157683587
1,5734,5734,true,5734,84431,14.724625043599582
5734,1,5734,true,5734,6152,1.0728985001743983
1,5735,5735,true,5735,84437,14.7231037489102
5735,1,5735,true,5735,6153,1.0728857890148213
1,5736,5736,true,5736,84445,14.721931659693166
5736,1,5736,true,5736,6154,1.0728730822873083
1,5737,5737,true,5737,84457,14.72145720759979
5737,1,5737,true,5737,6155,1.0728603799895415
1,5738,5738,true,5738,84471,14.721331474381318
5738,1,5738,true,5738,6156,1.0728476821192052
1,5739,5739,true,5739,84477,14.719811813904862
5739,1,5739,true,5739,6157,1.072834988673985
1,5740,5740,true,5740,84495,14.720383275261325
5740,1,5740,true,5740,6158,1.072822299651568
1,5741,5741,true,5741,84515,14.721302908900888
5741,1,5741,true,5741,6159,1.072809615049643
1,5742,5742,true,5742,84539,14.722918843608499
5742,1,5742,true,5742,6160,1.0727969348659003
1,5743,5743,true,5743,84543,14.721051715131464
5743,1,5743,true,5743,6161,1.0727842590980323
1,5744,5744,true,5744,84573,14.723711699164346
5744,1,5744,true,5744,6162,1.0727715877437325
1,5745,5745,true,5745,84605,14.726718885987815
5745,1,5745,true,5745,6163,1.0727589208006962
1,5746,5746,true,5746,84643,14.73076923076923
5746,1,5746,true,5746,6164,1.0727462582666203
1,5747,5747,true,5747,84645,14.72855402818862
5747,1,5747,true,5747,6165,1.0727336001392032
1,5748,5748,true,5748,84648,14.726513569937369
5748,1,5748,true,5748,6166,1.0727209464161447
1,5749,5749,true,5749,84652,14.724647764828665
5749,1,5749,true,5749,6167,1.072708297095147
1,5750,5750,true,5750,84658,14.72313043478261
5750,1,5750,true,5750,6168,1.072695652173913
1,5751,5751,true,5751,84666,14.721961398017736
5751,1,5751,true,5751,6169,1.0726830116501478
1,5752,5752,true,5752,84678,14.721488178025036
5752,1,5752,true,5752,6170,1.0726703755215576
1,5753,5753,true,5753,84692,14.721362767251868
5753,1,5753,true,5753,6171,1.0726577437858509
1,5754,5754,true,5754,84698,14.719847062912756
5754,1,5754,true,5754,6172,1.072645116440737
1,5755,5755,true,5755,84716,14.72041702867072
5755,1,5755,true,5755,6173,1.072632493483927
1,5756,5756,true,5756,84736,14.72133425990271
5756,1,5756,true,5756,6174,1.0726198749131342
1,5757,5757,true,5757,84760,14.722945978808408
5757,1,5757,true,5757,6175,1.0726072607260726
1,5758,5758,true,5758,84764,14.721083709621396
5758,1,5758,true,5758,6176,1.0725946509204585
1,5759,5759,true,5759,84794,14.723736759854141
5759,1,5759,true,5759,6177,1.0725820454940094
1,5760,5760,true,5760,84826,14.72673611111111
5760,1,5760,true,5760,6178,1.0725694444444445
1,5761,5761,true,5761,84864,14.730775906960597
5761,1,5761,true,5761,6179,1.0725568477694845
1,5762,5762,true,5762,84866,14.728566469975704
5762,1,5762,true,5762,6180,1.0725442554668518
1,5763,5763,true,5763,84869,14.726531320492798
5763,1,5763,true,5763,6181,1.0725316675342704
1,5764,5764,true,5764,84873,14.724670367800138
5764,1,5764,true,5764,6182,1.0725190839694656
1,5765,5765,true,5765,84879,14.723156981786644
5765,1,5765,true,5765,6183,1.0725065047701647
1,5766,5766,true,5766,84887,14.721990981616372
5766,1,5766,true,5766,6184,1.0724939299340965
1,5767,5767,true,5767,84899,14.721518987341772
5767,1,5767,true,5767,6185,1.0724813594589908
1,5768,5768,true,5768,84913,14.721393897364772
5768,1,5768,true,5768,6186,1.0724687933425798
1,5769,5769,true,5769,84919,14.719882128618478
5769,1,5769,true,5769,6187,1.0724562315825967
1,5770,5770,true,5770,84937,14.72045060658579
5770,1,5770,true,5770,6189,1.0726169844020796
1,5771,5771,true,5771,84957,14.721365447929301
5771,1,5771,true,5771,6191,1.0727776815110033
1,5772,5772,true,5772,84981,14.722972972972974
5772,1,5772,true,5772,6192,1.0727650727650728
1,5773,5773,true,5773,84985,14.721115537848606
5773,1,5773,true,5773,6194,1.0729256885501472
1,5774,5774,true,5774,85015,14.723761690335989
5774,1,5774,true,5774,6195,1.0729130585382751
1,5775,5775,true,5775,85047,14.726753246753248
5775,1,5775,true,5775,6196,1.0729004329004328
1,5776,5776,true,5776,85085,14.730782548476455
5776,1,5776,true,5776,6198,1.0730609418282548
1,5777,5777,true,5777,85087,14.728578847152502
5777,1,5777,true,5777,6199,1.0730482949627835
1,5778,5778,true,5778,85090,14.726548978885427
5778,1,5778,true,5778,6200,1.0730356524749047
1,5779,5779,true,5779,85094,14.724692853434851
5779,1,5779,true,5779,6201,1.0730230143623465
1,5780,5780,true,5780,85100,14.72318339100346
5780,1,5780,true,5780,6202,1.0730103806228373
1,5781,5781,true,5781,85108,14.722020411693478
5781,1,5781,true,5781,6204,1.0731707317073171
1,5782,5782,true,5782,85120,14.721549636803875
5782,1,5782,true,5782,6205,1.073158076790038
1,5783,5783,true,5783,85134,14.721424865986512
5783,1,5783,true,5783,6206,1.0731454262493516
1,5784,5784,true,5784,85140,14.719917012448132
5784,1,5784,true,5784,6207,1.0731327800829875
1,5785,5785,true,5785,85158,14.720484010371651
5785,1,5785,true,5785,6208,1.0731201382886777
1,5786,5786,true,5786,85178,14.721396474248186
5786,1,5786,true,5786,6209,1.0731075008641549
1,5787,5787,true,5787,85202,14.722999827198894
5787,1,5787,true,5787,6210,1.073094867807154
1,5788,5788,true,5788,85206,14.721147201105737
5788,1,5788,true,5788,6212,1.073255010366275
1,5789,5789,true,5789,85236,14.723786491622041
5789,1,5789,true,5789,6213,1.0732423561927793
1,5790,5790,true,5790,85268,14.726770293609672
5790,1,5790,true,5790,6214,1.0732297063903282
1,5791,5791,true,5791,85306,14.730789155586255
5791,1,5791,true,5791,6215,1.073217060956657
1,5792,5792,true,5792,85308,14.728591160220995
5792,1,5792,true,5792,6216,1.0732044198895028
1,5793,5793,true,5793,85311,14.726566545831176
5793,1,5793,true,5793,6217,1.0731917831866045
1,5794,5794,true,5794,85315,14.724715222644114
5794,1,5794,true,5794,6218,1.0731791508457025
1,5795,5795,true,5795,85321,14.72320966350302
5795,1,5795,true,5795,6219,1.0731665228645384
1,5796,5796,true,5796,85329,14.722049689440993
5796,1,5796,true,5796,6220,1.0731538992408558
1,5797,5797,true,5797,85341,14.721580127652233
5797,1,5797,true,5797,6221,1.0731412799723996
1,5798,5798,true,5798,85355,14.721455674370473
5798,1,5798,true,5798,6222,1.0731286650569163
1,5799,5799,true,5799,85361,14.719951715813071
5799,1,5799,true,5799,6224,1.0732884980168995
1,5800,5800,true,5800,85379,14.72051724137931
5800,1,5800,true,5800,6225,1.0732758620689655
1,5801,5801,true,5801,85399,14.721427340113774
5801,1,5801,true,5801,6226,1.0732632304775038
1,5802,5802,true,5802,85423,14.723026542571526
5802,1,5802,true,5802,6227,1.073250603240262
1,5803,5803,true,5803,85427,14.721178700672066
5803,1,5803,true,5803,6228,1.0732379803549887
1,5804,5804,true,5804,85457,14.72381116471399
5804,1,5804,true,5804,6229,1.073225361819435
1,5805,5805,true,5805,85489,14.726787252368648
5805,1,5805,true,5805,6230,1.0732127476313522
1,5806,5806,true,5806,85527,14.730795728556666
5806,1,5806,true,5806,6231,1.0732001377884948
1,5807,5807,true,5807,85529,14.728603409677975
5807,1,5807,true,5807,6232,1.0731875322886173
1,5808,5808,true,5808,85532,14.726584022038567
5808,1,5808,true,5808,6233,1.0731749311294765
1,5809,5809,true,5809,85536,14.724737476329834
5809,1,5809,true,5809,6234,1.0731623343088312
1,5810,5810,true,5810,85542,14.723235800344234
5810,1,5810,true,5810,6235,1.0731497418244407
1,5811,5811,true,5811,85550,14.722078816038547
5811,1,5811,true,5811,6236,1.0731371536740664
1,5812,5812,true,5812,85562,14.721610461114935
5812,1,5812,true,5812,6238,1.073296627666896
1,5813,5813,true,5813,85576,14.721486323757096
5813,1,5813,true,5813,6239,1.0732840185790469
1,5814,5814,true,5814,85582,14.71998624011008
5814,1,5814,true,5814,6240,1.0732714138286894
1,5815,5815,true,5815,85600,14.72055030094583
5815,1,5815,true,5815,6241,1.0732588134135856
1,5816,5816,true,5816,85620,14.721458046767538
5816,1,5816,true,5816,6242,1.0732462173314994
1,5817,5817,true,5817,85644,14.723053120165034
5817,1,5817,true,5817,6244,1.0734055354993983
1,5818,5818,true,5818,85648,14.721210037813682
5818,1,5818,true,5818,6245,1.073392918528704
1,5819,5819,true,5819,85678,14.723835710603197
5819,1,5819,true,5819,6246,1.0733803058944835
1,5820,5820,true,5820,85710,14.72680412371134
5820,1,5820,true,5820,6247,1.0733676975945017
1,5821,5821,true,5821,85748,14.730802267651606
5821,1,5821,true,5821,6248,1.0733550936265246
1,5822,5822,true,5822,85750,14.728615596015116
5822,1,5822,true,5822,6249,1.0733424939883203
1,5823,5823,true,5823,85753,14.726601408208827
5823,1,5823,true,5823,6250,1.0733298986776576
1,5824,5824,true,5824,85757,14.724759615384615
5824,1,5824,true,5824,6251,1.0733173076923077
1,5825,5825,true,5825,85763,14.723261802575108
5825,1,5825,true,5825,6252,1.0733047210300428
1,5826,5826,true,5826,85771,14.722107792653622
5826,1,5826,true,5826,6253,1.0732921386886372
1,5827,5827,true,5827,85783,14.721640638407413
5827,1,5827,true,5827,6254,1.0732795606658658
1,5828,5828,true,5828,85797,14.721516815374056
5828,1,5828,true,5828,6255,1.0732669869595057
1,5829,5829,true,5829,85803,14.720020586721565
5829,1,5829,true,5829,6256,1.0732544175673358
1,5830,5830,true,5830,85821,14.72058319039451
5830,1,5830,true,5830,6257,1.0732418524871354
1,5831,5831,true,5831,85841,14.721488595438176
5831,1,5831,true,5831,6258,1.0732292917166866
1,5832,5832,true,5832,85865,14.723079561042525
5832,1,5832,true,5832,6259,1.0732167352537723
1,5833,5833,true,5833,85869,14.721241213783644
5833,1,5833,true,5833,6260,1.073204183096177
1,5834,5834,true,5834,85899,14.723860130270825
5834,1,5834,true,5834,6262,1.0733630442235174
1,5835,5835,true,5835,85931,14.726820908311911
5835,1,5835,true,5835,6263,1.073350471293916
1,5836,5836,true,5836,85969,14.730808773132283
5836,1,5836,true,5836,6264,1.0733379026730638
1,5837,5837,true,5837,85971,14.728627719719034
5837,1,5837,true,5837,6265,1.073325338358746
1,5838,5838,true,5838,85974,14.726618705035971
5838,1,5838,true,5838,6266,1.0733127783487495
1,5839,5839,true,5839,85978,14.7247816406919
5839,1,5839,true,5839,6267,1.0733002226408632
1,5840,5840,true,5840,85984,14.723287671232876
5840,1,5840,true,5840,6268,1.0732876712328767
1,5841,5841,true,5841,85992,14.722136620441706
5841,1,5841,true,5841,6269,1.0732751241225817
1,5842,5842,true,5842,86004,14.721670660732626
5842,1,5842,true,5842,6270,1.0732625813077714
1,5843,5843,true,5843,86018,14.72154715043642
5843,1,5843,true,5843,6271,1.07325004278624
1,5844,5844,true,5844,86024,14.720054757015742
5844,1,5844,true,5844,6272,1.0732375085557837
1,5845,5845,true,5845,86042,14.720615911035072
5845,1,5845,true,5845,6273,1.0732249786142
1,5846,5846,true,5846,86062,14.721518987341772
5846,1,5846,true,5846,6274,1.0732124529592884
1,5847,5847,true,5847,86086,14.7231058662562
5847,1,5847,true,5847,6275,1.073199931588849
1,5848,5848,true,5848,86090,14.721272229822162
5848,1,5848,true,5848,6276,1.073187414500684
1,5849,5849,true,5849,86120,14.72388442468798
5849,1,5849,true,5849,6277,1.073174901692597
1,5850,5850,true,5850,86152,14.726837606837607
5850,1,5850,true,5850,6278,1.0731623931623933
1,5851,5851,true,5851,86190,14.73081524525722
5851,1,5851,true,5851,6279,1.073149888907879
1,5852,5852,true,5852,86192,14.72863978127136
5852,1,5852,true,5852,6280,1.0731373889268625
1,5853,5853,true,5853,86195,14.726635913206902
5853,1,5853,true,5853,6282,1.0732957457713992
1,5854,5854,true,5854,86199,14.724803553126067
5854,1,5854,true,5854,6283,1.0732832251451998
1,5855,5855,true,5855,86205,14.72331340734415
5855,1,5855,true,5855,6284,1.073270708795901
1,5856,5856,true,5856,86213,14.722165300546449
5856,1,5856,true,5856,6285,1.0732581967213115
1,5857,5857,true,5857,86225,14.721700529281202
5857,1,5857,true,5857,6286,1.0732456889192419
1,5858,5858,true,5858,86239,14.721577330146808
5858,1,5858,true,5858,6287,1.0732331853875043
1,5859,5859,true,5859,86245,14.720088752346816
5859,1,5859,true,5859,6288,1.073220686123912
1,5860,5860,true,5860,86263,14.720648464163823
5860,1,5860,true,5860,6289,1.0732081911262799
1,5861,5861,true,5861,86283,14.721549223681965
5861,1,5861,true,5861,6290,1.0731957003924244
1,5862,5862,true,5862,86307,14.723132036847492
5862,1,5862,true,5862,6291,1.0731832139201638
1,5863,5863,true,5863,86311,14.721303087156747
5863,1,5863,true,5863,6292,1.0731707317073171
1,5864,5864,true,5864,86341,14.723908594815825
5864,1,5864,true,5864,6293,1.0731582537517053
1,5865,5865,true,5865,86373,14.72685421994885
5865,1,5865,true,5865,6294,1.0731457800511508
1,5866,5866,true,5866,86411,14.730821684282304
5866,1,5866,true,5866,6295,1.0731333106034777
1,5867,5867,true,5867,86413,14.728651781148798
5867,1,5867,true,5867,6296,1.073120845406511
1,5868,5868,true,5868,86416,14.7266530334015
5868,1,5868,true,5868,6297,1.0731083844580778
1,5869,5869,true,5869,86420,14.724825353552564
5869,1,5869,true,5869,6298,1.0730959277560062
1,5870,5870,true,5870,86426,14.723339011925043
5870,1,5870,true,5870,6299,1.073083475298126
1,5871,5871,true,5871,86434,14.722193834099812
5871,1,5871,true,5871,6300,1.0730710270822688
1,5872,5872,true,5872,86446,14.721730245231608
5872,1,5872,true,5872,6301,1.0730585831062671
1,5873,5873,true,5873,86460,14.721607355695555
5873,1,5873,true,5873,6302,1.073046143367955
1,5874,5874,true,5874,86466,14.720122574055159
5874,1,5874,true,5874,6303,1.0730337078651686
1,5875,5875,true,5875,86484,14.720680851063829
5875,1,5875,true,5875,6304,1.0730212765957448
1,5876,5876,true,5876,86504,14.721579305650103
5876,1,5876,true,5876,6306,1.0731790333560245
1,5877,5877,true,5877,86528,14.7231580738472
5877,1,5877,true,5877,6307,1.0731665815892462
1,5878,5878,true,5878,86532,14.721333787002381
5878,1,5878,true,5878,6308,1.073154134059204
1,5879,5879,true,5879,86562,14.723932641605716
5879,1,5879,true,5879,6310,1.073311787719
1,5880,5880,true,5880,86594,14.72687074829932
5880,1,5880,true,5880,6311,1.073299319727891
1,5881,5881,true,5881,86632,14.730828090460806
